Organisation Chain,Auction ID,EMD Amount,Starting Price,Submission Start Date,Submission End Date,Auction Start Date,Product Category
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Solapur District-DMA||Municipal Council Akkalkot,2025_MH_29397,"20,000","5,00,000",20-May-2025 10:00 AM,19-Jun-2025 06:00 PM,25-Jun-2025 12:00 PM,Others
"Govt of Maharashtra||Water Resources Department, Maharashtra||CE Water Resource Department Aurangabad||SE Osmanabad Irrigation Circle Osmanabad||EE Krishna Marathwada Const Div No 1 Osmanabad",2025_MH_29928,"2,000","32,000",09-Jun-2025 06:55 PM,19-Jun-2025 06:55 PM,23-Jun-2025 12:00 PM,Miscellaneous
"Govt of Maharashtra||Water Resources Department, Maharashtra||CE Water Resource Department Aurangabad||SE Osmanabad Irrigation Circle Osmanabad||EE Krishna Marathwada Const Div No 1 Osmanabad",2025_MH_29927,"2,000","45,000",09-Jun-2025 06:55 PM,19-Jun-2025 06:55 PM,23-Jun-2025 12:00 PM,Miscellaneous
"Govt of Maharashtra||Water Resources Department, Maharashtra||CE Water Resource Department Aurangabad||SE Osmanabad Irrigation Circle Osmanabad||EE Krishna Marathwada Const Div No 1 Osmanabad",2025_MH_29929,"2,000","30,000",09-Jun-2025 06:55 PM,19-Jun-2025 06:55 PM,23-Jun-2025 12:00 PM,Miscellaneous
Govt of Maharashtra||Urban Development Department (Maharashtra)||Dhule Municipal Corporation Dhule,2025_MH_30039,"5,51,325","22,05,300",13-Jun-2025 05:05 PM,20-Jun-2025 11:00 AM,25-Jun-2025 11:05 AM,Miscellaneous
Govt of West Bengal||West Bengal Housing Infrastructure Development Corporation Ltd,2025_WB_4692,"2,31,00,000","1,15,38,00,000",21-May-2025 12:00 PM,20-Jun-2025 02:00 PM,30-Jun-2025 12:00 PM,Land/Building
Govt of West Bengal||West Bengal Housing Infrastructure Development Corporation Ltd,2025_WB_4693,"7,13,00,000","3,56,40,00,000",21-May-2025 12:00 PM,20-Jun-2025 02:00 PM,30-Jun-2025 12:00 PM,Land/Building
Govt of West Bengal||West Bengal Housing Infrastructure Development Corporation Ltd,2025_WB_4691,"1,32,00,000","65,52,00,000",21-May-2025 12:00 PM,20-Jun-2025 02:00 PM,30-Jun-2025 12:00 PM,Land/Building
Govt of West Bengal||Zilla Parishad West Bengal||Purba Medinipur||Nandakumar Panchayat Samity,2025_WB_4769,"5,700","56,880",13-Jun-2025 11:30 AM,20-Jun-2025 03:00 PM,24-Jun-2025 12:00 PM,Others
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_30030,"25,000","14,52,397",12-Jun-2025 05:15 PM,20-Jun-2025 03:00 PM,24-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_30022,"25,000","11,50,635",12-Jun-2025 05:00 PM,20-Jun-2025 03:00 PM,24-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_30032,"25,000","11,43,280",12-Jun-2025 05:15 PM,20-Jun-2025 03:00 PM,24-Jun-2025 11:00 AM,Land/Building
Govt of West Bengal||Zilla Parishad West Bengal||Purba Medinipur||Nandakumar Panchayat Samity,2025_WB_4769,"5,700","56,880",13-Jun-2025 11:30 AM,20-Jun-2025 03:00 PM,24-Jun-2025 12:00 PM,Others
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_30030,"25,000","14,52,397",12-Jun-2025 05:15 PM,20-Jun-2025 03:00 PM,24-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_30033,"25,000","1,24,03,175",12-Jun-2025 05:15 PM,20-Jun-2025 03:00 PM,24-Jun-2025 11:00 AM,Land/Building
Govt of West Bengal||Nadia Zilla Parishad West Bengal||NAKASHIPARA PANCHAYAT SAMITY,2025_WB_4675,"76,000","7,60,000",16-May-2025 06:00 PM,20-Jun-2025 05:00 PM,01-Jul-2025 11:00 AM,Shipping/ Transportation/ Vehicle
Govt of West Bengal||Zilla Parishad West Bengal||Howrah,2025_WB_4706,"3,990","16,091",30-May-2025 11:00 AM,20-Jun-2025 05:00 PM,07-Jul-2025 11:00 AM,Others
Govt of West Bengal||Zilla Parishad West Bengal||Purba Medinipur||Tamluk Panchayat Samity||Pipulberia-I Gram Panchayat,2025_WB_4771,"1,361","13,610",14-Jun-2025 11:00 AM,20-Jun-2025 05:00 PM,25-Jun-2025 12:00 PM,Miscellaneous
Govt of West Bengal||Zilla Parishad West Bengal||Howrah,2025_WB_4707,"9,103","36,739",30-May-2025 11:00 AM,20-Jun-2025 05:00 PM,07-Jul-2025 11:00 AM,Others
Ministry of Defence||Directorate General Defence Estates||Southern Command Pune||DEO- Bangalore,2025_MoD_4029,,"16,25,000",19-Jun-2025 09:00 AM,20-Jun-2025 05:30 PM,24-Jun-2025 11:00 AM,Others
Govt of Maharashtra||Transport Commissioner Office- Maharashtra State||RTO NASHIK,2025_MH_30065,"75,000",,16-Jun-2025 10:00 AM,20-Jun-2025 06:00 PM,25-Jun-2025 10:00 AM,Others
Govt of West Bengal||Irrigation and Waterways Department||Chief Engineer (South West)||Western Circle-II,2025_WB_4721,"2,39,955","6,05,281",30-May-2025 10:00 AM,21-Jun-2025 04:00 PM,04-Jul-2025 11:00 AM,Others
Ministry of Defence||Directorate General Defence Estates||Northern Command Jammu||DEO- Srinagar,2025_MoD_3996,"70,000","20,50,000",30-May-2025 05:00 PM,22-Jun-2025 03:00 PM,23-Jun-2025 04:00 PM,Others
