,Auction ID,Bank/Organisation Name,Asset on Auction,City/District,Sealed Bid Submission last date,Reserve Price,EMD,Event Type,DRT Name,,,,,
,196663,PNB Housing Finance Limited,"Casa Lakeside Wing C Cluster No.1.12 ,17,1706, 
Lake Shore Green (The Rise) PALAVA 2, Village 
Khoni & Anterli Taluka Kalyan, Dist-Thane, 
Maharashtra - 421201, IndiaI am interested",Thane,29 May 2025,"55,89,000.00","5,58,900.00",SARFAESI,--,195749,0,Immovable,Residential,0
,196664,PNB Housing Finance Limited,"Building No 6 Taal Wing A, 5, 504, Taal Sur Sangam Wing ABC), Survey No 186 New Survey No 87 Village Dongare, YK Nagar Dhil Layout Near Global City Chikha Dongri Road Virar West, Thane, Maharashtra-40...I am interested",Thane,29 May 2025,"31,24,000.00","3,12,400.00",SARFAESI,--,195750,0,Immovable,Residential,0
,196665,PNB Housing Finance Limited,"102 & 103 1st Floor, Sindhi Society, Sun Aradhana, The Sindhi Immigrants CHSL, Nr. Swami Vivekanand School, Chembur, Mumbai, Maharashtra - 400071.I am interested",Mumbai,29 May 2025,"1,38,12,000.00","13,81,200.00",SARFAESI,--,195751,0,Immovable,Residential,0
,196667,PNB Housing Finance Limited,"Flat No.101, 1St Floor, F 2 Wing, Survey No.40/1, Samruddhi Residency, Kanpoli, Panvel, Raigarh(Mh), Maharashtra, India, 410207I am interested",Panvel,29 May 2025,"19,33,000.00","1,93,300.00",SARFAESI,--,195752,0,Immovable,Flat,0
,196668,PNB Housing Finance Limited,"Wing H.23.0,233.0.Kalpataru Immensa-  Phase II Wing A to F Plot Bearing S No 10/1 Posses- 10/2B, Other Of Village Balkum, Near Blossom School Kolshet Industrial Area, Kolshet Road Thane, Near Blossom ...I am interested",Thane,29 May 2025,"2,99,38,000.00","29,93,800.00",SARFAESI,--,195753,0,Immovable,Residential,0
,196670,PNB Housing Finance Limited,"Flat No 201,2nd Floor, Manoj Orchid, Near Sai Baba Possession Mandir Sai Mandir Road, Village Dhamote, Karjat, Neral West, Thane, Maharashtra-410201, Thane, India.I am interested",Thane,29 May 2025,"8,93,000.00","89,300.00",SARFAESI,--,195755,0,Immovable,Flat,0
,196672,PNB Housing Finance Limited,"103,1,WING D, Laxmi Castello (Wing A to F), Revised 1644660.34 Possession Lay Out Of land Bearing Old Gut No 19/3, 19/4 20/1 & 31-03-2021 2012 21/2A 21/3, out of the Building Permission, On New S No 6...I am interested",Karjat,29 May 2025,"7,31,000.00","73,100.00",SARFAESI,--,195757,0,Immovable,Residential,0
,196673,PNB Housing Finance Limited,"503, 5Th Floor, A Wing, Audumbar Apartment, Near Datta Nagari, Chintamani Chowk, Badlapur West, Badlapur, Thane, Maharashtra, India, 421503I am interested",Thane,29 May 2025,"25,34,000.00","2,53,400.00",SARFAESI,--,195758,0,Immovable,Flat,0
,196674,PNB Housing Finance Limited,"702.0, 7.0, Building R3, Trinity Galaxy, S. No. 172, H. No. 1/3m4m5, Village Badlapur, Badlapur, Next To Motiram Greens & Sathe Vidyalaya, Thane, Maharashtra, India-421503I am interested",Thane,29 May 2025,"18,27,000.00","1,82,700.00",SARFAESI,--,195760,0,Immovable,Land,0
,196749,PNB Housing Finance Limited,"Single Building, 6th Floor, 606, Pristine Aakanksha,
Gal No- 2. At Bakon, Tal-Haveli, Pune,
Maharashtra-412207I am interested",Pune,29 May 2025,"13,30,000.00","1,33,000.00",SARFAESI,--,195835,0,Immovable,Floor,0
,196750,PNB Housing Finance Limited,"Building C4, Ninth Floor, 902, Xrbia Eiffel City 81,
C1, C2, C3, C4, C5, D1, E1. Gat No. 1447, 1448,
1450/1, 1450/2 1451, 1449, 1438, 1527/2 Village
Chakan, Khed, Pune, Maharashtra-410501I am interested",Pune,29 May 2025,"7,06,000.00","70,600.00",SARFAESI,--,195836,0,Immovable,Floor,0
,196751,PNB Housing Finance Limited,"Building B. 5th Floor, Flat No, 505, Nirmaann Serrene S No 24/1/1 Behind Corinthian Club Resort Next To Country Club Undri, Pune, Maharashtra-411060I am interested",Pune,29 May 2025,"47,47,000.00","4,74,700.00",SARFAESI,--,195837,0,Immovable,Land,0
,196753,PNB Housing Finance Limited,"Building A1, 4, 412, Playtor Paud A, Gat No Gat No
222 To 226/230 Near, Tahsildar Office, Paud Gaon
Miulshi, Pune, Maharashtra-412108I am interested",Pune,29 May 2025,"10,24,000.00","1,02,400.00",SARFAESI,--,195838,0,Immovable,Land,0
,196758,PNB Housing Finance Limited,"Single Building, 8th Floor, 804 Sanskar Samruddhi, No. 116/2 (P), Old S. No. 918/2, Village Chovisawadi, Taluka, Haveli, Dist. Pune, Pune, Maharashtra-411039I am interested",Pune,29 May 2025,"19,76,000.00","1,97,600.00",SARFAESI,--,195843,0,Immovable,Residential,0
,196759,PNB Housing Finance Limited,"Building C1,3,c1-304,mantra Residency, G.No. 01, Opp. Volksvagon Plant Chakan, MIDC Phase III, Nighoje, Pune, Maharashtra-410501, India.I am interested",Pune,29 May 2025,"20,08,000.00","2,00,800.00",SARFAESI,--,195845,0,Immovable,Residential,0
,196760,PNB Housing Finance Limited,"Building H. 8. 808 Aapla Ghar Chakan Talegaon, Pandurang Kaldoke Lata Pandurang 12,40.316.50 Gat No. 223, 224, 229 At-Bhambali, Taluka Kaldoke, B.O.: Pimpri Chinchwad & 14-11-2023 Khed, Pune, Maharash...I am interested",Pune,29 May 2025,"10,62,000.00","1,06,200.00",SARFAESI,--,195846,0,Immovable,Residential,0
,196761,PNB Housing Finance Limited,Building B 9Th Floor Flat No.906 Surabhi Iconia Project At Gat No. 418 P (New) 2523 (Old) Village Nanekarwadi Tal-Khed Dist. Pune-410501.I am interested,Pune,29 May 2025,"16,04,000.00","1,60,400.00",SARFAESI,--,195847,0,Immovable,Flat,0
,196779,PNB Housing Finance Limited,"Flat No. 201, 2nd Floor, A Wing, Monarch Solitaire, 
Ulhasnagar Octrai Naka No.1, Shanti Nagar, 
Ulhasnagar No.3, Thane, Maharashtra, 400037 
No.3, Navi MumbaiI am interested",Thane,29 May 2025,"49,94,000.00","4,99,400.00",SARFAESI,--,195863,0,Immovable,Flat,0
,196781,PNB Housing Finance Limited,"Flat No 403, 4 Th Floor, Building No 2, Shreya 2 Co 2504519.32 Possession Operative Housing Society Ltd, Near Royal International School, Off P&T Colony Road Village, Nandivali, Dombivali East, Thane,...I am interested",Thane,29 May 2025,"21,73,000.00","2,17,300.00",SARFAESI,--,195866,0,Immovable,Flat,0
,196783,PNB Housing Finance Limited,"204.0,2.0, Casa Clara Wing A, The Centre Down Possession Town Special Township Project At Village Khoni & Anterli, Taluka Kalyan, District Thane, Kalyan, Thane, Maharashtra, India-421203I am interested",Thane,29 May 2025,"44,28,000.00","4,42,800.00",SARFAESI,--,195868,0,Immovable,Residential,0
,196786,PNB Housing Finance Limited,"1212.0,12,Building No 1 Harishree Residency,S No 129 2 PtAt Village Chikhloli Next To Sarvoda, Nagar Off Kalyan Badlapur Road Ambernath West, Near Satyam Eliganza, Thane, Maharashtra, India-421501I am interested",Thane,29 May 2025,"23,13,000.00","2,31,300.00",SARFAESI,--,195869,0,Immovable,Flat,0
,196787,PNB Housing Finance Limited,"303,0,3,0,Bldg No.1 Wing A,Eco Greens Phase 2,S No 1 3 Of Village Deulwadi Next To D Mart, Karjat East Karjat Neral Road, Karjat, Maharashtra, India-410201I am interested",Karjat,29 May 2025,"18,27,000.00","1,82,700.00",SARFAESI,--,195872,0,Immovable,Flat,0
,196789,PNB Housing Finance Limited,"707,7, Wing A, Golden Ville Proposed Building Permission On Land Bearing, S No 87/2/B/1 87/2/D And 87/2/K/2 Village Soniva, Badlapur Tal Ambernath Dist Thane, Near JewelArista, Thane, Maharashtra 4215...I am interested",Thane,29 May 2025,"15,51,000.00","1,55,100.00",SARFAESI,--,195874,0,Immovable,Flat,0
,196791,PNB Housing Finance Limited,"Flat No 203,2Nd Floor,B Wing Phase 2,Shree Gokul Dham Complex Chsl, Jadhav Colony Road Belavali Badlapur West, Near Jadhav Colony & Swapna Nagari, Thane, Maharashtra-421503, Thane, India.I am interested",Thane,29 May 2025,"17,73,000.00","1,77,300.00",SARFAESI,--,195875,0,Immovable,Flat,0
,196794,PNB Housing Finance Limited,"flat No 709 B Wing, 7Th Floor, Mathuresh Krupa Chsl, 2854290.12 Possession Global City Chikhal Dongri, Virar West, Thane E, Maharashtra, India, 401303I am interested",Thane,29 May 2025,"24,82,000.00","2,48,200.00",SARFAESI,--,195880,0,Immovable,Flat,0
,196797,PNB Housing Finance Limited,"Flat No 212 C Wing, 2nd Floor, New Arunoday Chsl, Boisar,Tulinj Road, Nallasopara East, Thane, Thane, Maharashtra, India, 401209I am interested",Thane,29 May 2025,"12,27,000.00","1,22,700.00",SARFAESI,--,195881,0,Immovable,Flat,0
,196798,PNB Housing Finance Limited,"Flat No 001, Ground Floor, F Wing, Sai Savali Tower, Vinay Complex, Nilemore, Nalla Sopara West, Thane, Thane, Maharashtra, India, 401203I am interested",Thane,29 May 2025,"14,91,000.00","1,49,100.00",SARFAESI,--,195884,0,Immovable,Residential,0
,196801,PNB Housing Finance Limited,"Shop No.4, Ground Floor, Tirupati Heights V N Purav Marg Chunnabhati, Mumbai, Maharashtra India, 400022.I am interested",Mumbai,29 May 2025,"50,03,000.00","5,00,300.00",SARFAESI,--,195886,0,Immovable,Shop,0
,196804,PNB Housing Finance Limited,"Shop No.5, Ground Floor, Tirupati Heights V N Purav Marg Chunnabhati, Mumbai, Maharashtra India, 400022.I am interested",Mumbai,29 May 2025,"47,11,000.00","4,71,100.00",SARFAESI,--,195888,0,Immovable,Shop,0
,196805,PNB Housing Finance Limited,"Shop No.6, Ground Floor, Tirupati Heights V N Purav Marg Chunnabhati, Mumbai, Maharashtra India, 400022.I am interested",Mumbai,29 May 2025,"83,33,000.00","8,33,300.00",SARFAESI,--,195890,0,Immovable,Shop,0
,196807,PNB Housing Finance Limited,"Flat No 11, Plot 13 14 18 19 20, A Wing 3Rd Flr, Blue Bay, Dahiwali, Karjat, Raigarh(Mh), Maharashtra, India, 410201I am interested",Raigarh,29 May 2025,"15,83,000.00","1,58,300.00",SARFAESI,--,195892,0,Immovable,Flat,0
,194770,Hinduja Housing Finance Limited,"s.no 1

 All part and parcel of non-agriculture Immovable Residential plot on Dhavana Aakarni Patrak No.460, Property No.5/64 Land admeasuring 295.43 Sq.mts, situated At: Dhavana, Taluka: Halvad, Dist...I am interested",Morbi,29 May 2025,"12,57,480.00","1,25,748.00",SARFAESI,--,193864,0,Immovable,NON AGRICULTURAL,0
,194772,Hinduja Housing Finance Limited,"S.NO 2

All part and parcel of non-agricultural Immovable Residential plot on Surendranagar City Survey Ward No.1, City Survey No.5060 paiki Land admeasuring 205.31 sq.mts. situated At: Surendranagar,...I am interested",Surendranagar,29 May 2025,"34,51,365.00","3,45,136.00",SARFAESI,--,193872,0,Immovable,NON AGRICULTURAL,0
,194818,Hinduja Housing Finance Limited,"s.no 3

All part and parcels of non-agriculture immovable property being Residential Gamtal House/Plot No.47 situated on land of Pipardi Gamtal, along with land admeasuring 93.70 Sq. Mts. i.e, 112.01 ...I am interested",Bhavnagar,29 May 2025,"6,49,600.00","64,960.00",SARFAESI,--,193912,0,Immovable,NON AGRICULTURAL,0
,194819,Hinduja Housing Finance Limited,"S.NO 4

All part and parcels of non-agriculture immovable property being Residential on Plot No. 8 of Gheti (Palitana) Revenue Survey No. 222/1 paiki, admeasuring land area about 327.75 Sq. Mts. i.e. ...I am interested",Bhavnagar,29 May 2025,"12,47,600.00","1,24,760.00",SARFAESI,--,193913,0,Immovable,NON AGRICULTURAL,0
,194821,Hinduja Housing Finance Limited,"S.NO 5

An Immovable Residential Premises being Tower A-Square 1st Floor Flat No. A-103, Super Built up area 83.875q. Mt., Undivided area26.18 Sq. Mt., Municipality Property No.12/19/143/9/4/4/A03, Si...I am interested",Anand,29 May 2025,"19,86,600.00","1,98,660.00",SARFAESI,--,193915,0,Immovable,Residential,0
,194823,Hinduja Housing Finance Limited,"S.NO 6

All part and parcel of non-agriculture Immovable Property of Plot no. 40paiki South side land admeasuring 185.74 sq. mt with house there on, bearing Limbdi City survey no. 166/40paiki of ward ...I am interested",Surendranagar,29 May 2025,"17,27,280.00","1,72,728.00",SARFAESI,--,193917,0,Immovable,NON AGRICULTURAL,0
,194826,Hinduja Housing Finance Limited,"S.NO 7

All part and parcels of Non-agriculture immovable property being Residential Premises Forming Part of Botad City Survey No.4713 Sheet No.88, Land Admeasuring 118.80 Sq.Mts along Construction T...I am interested",Botad,29 May 2025,"26,20,800.00","2,62,080.00",SARFAESI,--,193919,0,Immovable,NON AGRICULTURAL,0
,194827,Hinduja Housing Finance Limited,"S.NO 8

All that right, title and interest of Property bearing Flat No. 505, (Block No. 1, Flat No. 505) on the 5th floor, admeasuring about 68.56 Sq.Mtrs. i.e. 82 Sq. Yards. Construction Area and und...I am interested",Ahmedabad,29 May 2025,"17,12,160.00","1,71,216.00",SARFAESI,--,193921,0,Immovable,Flat,0
,194830,Hinduja Housing Finance Limited,"S.NO 9

All part and parcel of non-agriculture immovable property bearing House No. 45/445, admeasuring about 26.70 Sq.Mtrs. Construction Area, in the scheme of Gujarat Housing Board (1015 L.I.G) know...I am interested",Ahmedabad,29 May 2025,"22,27,600.00","2,22,760.00",SARFAESI,--,193922,0,Immovable,NON AGRICULTURAL,0
,194831,Hinduja Housing Finance Limited,"S.NO 10

All that right, title and interest of Property bearing Gram Panchayat Property No. 611, admeasuring 66.89 Sq.Mtrs. Plot Area & admeasuring 133.78 Sq. Mtrs. construction standing thereon situa...I am interested",Anand,29 May 2025,"14,83,200.00","1,48,320.00",SARFAESI,--,193925,0,Immovable,Residential,0
,194837,Hinduja Housing Finance Limited,"s.no 11

All part and parcel of non-agriculture immovable property bearing Residential Flat No. A/504 on Fifth Floor in Block No. ""A"" having Super Built-up area admeasuring 81.02 Sq. Mts., together wi...I am interested",Naroda,29 May 2025,"30,69,440.00","3,06,944.00",SARFAESI,--,193931,0,Immovable,NON AGRICULTURAL,0
,194838,Hinduja Housing Finance Limited,"s.no 12

Gram Panchayat Property No. 1499, admeasuring area 52.45 Sq. Mtr., with construction adm. area 52.45 Sq.Mtr situated in ""Baraiya Faliyu"" Village Vadgam, Ta. Khambhat Dist. Anand East Temple, ...I am interested",Anand,29 May 2025,"6,58,880.00","65,888.00",SARFAESI,--,193932,0,Immovable,Residential,0
,194839,Hinduja Housing Finance Limited,"s.no 13

All that pieces and parcels of immovable property having Village: Karol, Gram Panchayat Karol Aakarni Milkat No. 253 area admeasuring. 106.28 Sq. Mt. of bearing of situated at village Karol u...I am interested",Sabarkantha,29 May 2025,"7,66,400.00","76,640.00",SARFAESI,--,193933,0,Immovable,Land,0
,194840,Hinduja Housing Finance Limited,"S.NO 14

 All that pieces and parcels of immovable property having of Village Himatnagar City Survey no. 3504/B Paiki Plot no. 3, Paiki Himatnagar Nagar Palika No. 3/1453/0/1/5 (New No. 10031453/0/1/5...I am interested",Sabarkantha,29 May 2025,"15,65,450.00","1,56,445.00",SARFAESI,--,193934,0,Immovable,Residential,0
,194841,Hinduja Housing Finance Limited,"S.NO 15

All that pieces and parcels of immovable property having of Village Khalikpur Old S. No. 16/P2, New S.No.29 P. No. 5, 6 ""Krishna Residency"" Block C, 2nd Floor Flat No.C-3 (203) area admeasuri...I am interested",Aravalli,29 May 2025,"13,34,064.00","1,33,406.00",SARFAESI,--,193935,0,Immovable,Residential,0
,194842,Hinduja Housing Finance Limited,"S.NO 16

All that pieces and parcels of immovable property having Village: Navalpur (Bha), Gram Panchayat Navalpur (Bhatoda) Aakarni Milkat No. 416 area admeasuring. 97.5482 Sq.Mt. of bearing of situa...I am interested",Sabarkantha,29 May 2025,"10,50,000.00","1,05,000.00",SARFAESI,--,193936,0,Immovable,Land,0
,194843,Hinduja Housing Finance Limited,"S.NO 17

All part and parcel of non-agricultural Immovable Residential House on Bhalgamda Revenue Survey No.214, Plot No.37, Land admeasuring 120.00 Sq.mts, G.F. B/Up Area 81.64 Sq.mts, F.F. B/Up Area...I am interested",Morbi,29 May 2025,"18,31,770.00","1,83,177.00",SARFAESI,--,193937,0,Immovable,NON AGRICULTURAL,0
,194844,Hinduja Housing Finance Limited,"S.NO 18

Residential Contracted House On Sub Plot No. B-3/165having plot area admeasuring 63.00 Sq MtAnd Common Road And Common Plot Area 32.00 Sq. Mt Total Area 95.00 Sq. Mt area And Built-up Area 36...I am interested",Vadodara,29 May 2025,"25,93,161.00","2,59,316.00",SARFAESI,--,193938,0,Immovable,Residential,0
,194845,Hinduja Housing Finance Limited,"S.NO 19

All parts and parcels of non-agriculture immovable Residential Plot/City Survey No.84 having plot area 54-34-84 Sq Mt, Tika No.8/1 Situated at Village Padra (Kasba), Ta. Padra, District: Vado...I am interested",Vadodara,29 May 2025,"17,52,400.00","1,75,240.00",SARFAESI,--,193939,0,Immovable,NON AGRICULTURAL,0
,195886,Axis Bank,"All the piece and parcel of FLAT NO 102, ON THE 1ST FLR, C WING, IN THE BUILDING 
KNOWN AS ""TULIP"", BLDG 5, TYPE F, PROJECT KNOWN AS NINE STAR LANDMARK, MANDE 
MAKANE, VILLAGE PALGHAR S.NO. 198 PALGHA...I am interested",PALGHAR,29 May 2025,"14,25,600.00","1,42,560.00",SARFAESI,--,194974,0,Immovable,Flat,0
,195888,Axis Bank,"All the piece and parcel of FLAT NO. 301, 3RD FLOOR, WING P-1, KALPAVRUKSHA, TALOJA  MIDC TQ. PANVEL, RAIGAD 410207.
ADMEASURING: 27.465 SQ. MTRS.I am interested",Raigad,29 May 2025,"18,70,080.00","1,87,008.00",SARFAESI,--,194978,0,Immovable,Flat,0
,195892,Axis Bank,"All the piece and parcel of ALL THE PIECE AND PARCEL OF FLAT NO. 202, ON THE 2ND 
FLOOR IN THE BUILDING KNOWN AS KRISHNA PLAZA, CONSTRUCTED ON LAND BEARNG 
SURVEY NO 169, PLOT NO 38, NEAR DILKAP ENGIN...I am interested",Raigad,29 May 2025,"18,61,704.00","1,86,171.00",SARFAESI,--,194979,0,Immovable,Flat,0
