Organisation Chain,Auction ID,EMD Amount,Starting Price,Submission Start Date,Submission End Date,Auction Start Date,Product Category
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF Chandrapur||Office of the DCF Central Chanda",2025_MH_30040,,,19-Jun-2025 09:00 AM,21-Jun-2025 09:30 AM,21-Jun-2025 09:30 AM,Firewood
Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||Forest Development Corporation of Maharashtra Ltd.||Regional Manager Chandrapur||Divisional Manager Bramhapuri,2025_MH_30173,,,18-Jun-2025 06:30 PM,21-Jun-2025 11:00 AM,21-Jun-2025 11:00 AM,Bamboo
Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||Forest Development Corporation of Maharashtra Ltd.||Regional Manager Chandrapur||Divisional Manager Bramhapuri,2025_MH_30174,,,18-Jun-2025 06:30 PM,21-Jun-2025 12:50 PM,21-Jun-2025 12:50 PM,Bamboo
Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||Forest Development Corporation of Maharashtra Ltd.||Regional Manager Chandrapur||Divisional Manager Bramhapuri,2025_MH_30171,,,18-Jun-2025 06:30 PM,21-Jun-2025 01:00 PM,21-Jun-2025 01:00 PM,Firewood
Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||Forest Development Corporation of Maharashtra Ltd.||Regional Manager Chandrapur||Divisional Manager Bramhapuri,2025_MH_30175,,,18-Jun-2025 06:30 PM,21-Jun-2025 01:15 PM,21-Jun-2025 01:15 PM,Bamboo
Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||Forest Development Corporation of Maharashtra Ltd.||Regional Manager Chandrapur||Divisional Manager Bramhapuri,2025_MH_30176,,,18-Jun-2025 06:20 PM,21-Jun-2025 01:20 PM,21-Jun-2025 01:20 PM,Bamboo
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Beed District- DMA||Chief Officer Municipal Council Georai,2025_MH_29892,"20,000","20,00,000",10-Jun-2025 10:00 AM,21-Jun-2025 02:00 PM,27-Jun-2025 11:00 AM,Others
Govt of West Bengal||Zilla Parishad West Bengal||Purba Medinipur||Patashpur II Panchayat Samity,2025_WB_4758,"15,000","7,50,000",05-Jun-2025 06:30 PM,21-Jun-2025 04:00 PM,24-Jun-2025 01:30 PM,Others
Govt of West Bengal||Zilla Parishad West Bengal||Purba Medinipur||Patashpur II Panchayat Samity,2025_WB_4756,"4,000","2,00,000",05-Jun-2025 06:00 PM,21-Jun-2025 04:00 PM,24-Jun-2025 12:00 PM,Others
Govt of West Bengal||Zilla Parishad West Bengal||Purba Medinipur||Patashpur II Panchayat Samity,2025_WB_4759,"16,000","8,00,000",05-Jun-2025 06:30 PM,21-Jun-2025 04:00 PM,24-Jun-2025 03:00 PM,Others
Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||Forest Development Corporation of Maharashtra Ltd.||Regional Manager Chandrapur||Divisional Manager Bramhapuri,2025_MH_30172,,,18-Jun-2025 06:30 PM,21-Jun-2025 04:05 PM,21-Jun-2025 04:05 PM,Firewood
Govt of West Bengal||Irrigation and Waterways Department||Chief Engineer (South West)||Western Circle-II,2025_WB_4721,"2,39,955","6,05,281",30-May-2025 10:00 AM,21-Jun-2025 05:50 PM,04-Jul-2025 11:00 AM,Others
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Nagpur District-DMA||Municipal Council Desaiganj,2025_MH_30058,"25,000","4,00,000",17-Jun-2025 11:00 AM,22-Jun-2025 11:00 AM,25-Jun-2025 10:00 AM,Miscellaneous
Ministry of Defence||Directorate General Defence Estates||Northern Command Jammu||DEO- Srinagar,2025_MoD_3996,"70,000","20,50,000",30-May-2025 05:00 PM,22-Jun-2025 03:00 PM,23-Jun-2025 04:00 PM,Others
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Nagpur District-DMA||Municipal Council Desaiganj,2025_MH_30049,"25,000","4,00,000",17-Jun-2025 11:00 AM,22-Jun-2025 05:00 PM,25-Jun-2025 10:00 AM,Others
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Nagpur District-DMA||Municipal Council Desaiganj,2025_MH_30052,"25,000","3,25,000",17-Jun-2025 11:00 AM,22-Jun-2025 05:00 PM,25-Jun-2025 10:00 AM,Others
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Nagpur District-DMA||Municipal Council Desaiganj,2025_MH_30062,"25,000","4,00,000",17-Jun-2025 11:00 AM,22-Jun-2025 05:00 PM,25-Jun-2025 10:00 AM,Miscellaneous
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Nagpur District-DMA||Municipal Council Desaiganj,2025_MH_30056,"25,000","3,25,000",17-Jun-2025 11:00 AM,22-Jun-2025 05:00 PM,25-Jun-2025 10:00 AM,Miscellaneous
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Nagpur District-DMA||Municipal Council Desaiganj,2025_MH_30063,"25,000","4,00,000",17-Jun-2025 11:00 AM,22-Jun-2025 05:00 PM,25-Jun-2025 10:00 AM,Miscellaneous
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Nagpur District-DMA||Municipal Council Desaiganj,2025_MH_30057,"25,000","3,25,000",17-Jun-2025 11:00 AM,22-Jun-2025 05:00 PM,25-Jun-2025 10:00 AM,Miscellaneous
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Nagpur District-DMA||Municipal Council Desaiganj,2025_MH_30053,"25,000","3,25,000",17-Jun-2025 11:00 AM,22-Jun-2025 05:00 PM,25-Jun-2025 10:00 AM,Miscellaneous
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Nagpur District-DMA||Municipal Council Desaiganj,2025_MH_30049,"25,000","4,00,000",17-Jun-2025 11:00 AM,22-Jun-2025 05:00 PM,25-Jun-2025 10:00 AM,Others
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Nagpur District-DMA||Municipal Council Desaiganj,2025_MH_30052,"25,000","3,25,000",17-Jun-2025 11:00 AM,22-Jun-2025 05:00 PM,25-Jun-2025 10:00 AM,Others
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Nagpur District-DMA||Municipal Council Desaiganj,2025_MH_30051,"25,000","4,00,000",17-Jun-2025 11:00 AM,22-Jun-2025 05:00 PM,25-Jun-2025 10:00 AM,Miscellaneous
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF Chandrapur||Office of the DCF Bramhapuri",2025_MH_30044,,,20-Jun-2025 09:00 AM,23-Jun-2025 09:30 AM,23-Jun-2025 09:30 AM,Timber
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Ahmednagar District-DMA||Municipal Council Ahmednagar,2025_MH_29910,"1,00,000","5,13,361",09-Jun-2025 10:00 AM,23-Jun-2025 10:00 AM,30-Jun-2025 10:00 AM,Land/Building
Govt of Uttar Pradesh||PANCHAYATI RAJ DEPARTMENT||Zila Panchayat Sonbhadra,2025_UP_1633,"27,43,540","13,71,77,036",17-Jun-2025 04:30 PM,23-Jun-2025 11:00 AM,24-Jun-2025 12:00 PM,Miscellaneous
Govt of West Bengal||West Bengal Housing Infrastructure Development Corporation Ltd,2025_WB_4710,"8,21,00,000","4,10,26,00,000",24-May-2025 12:00 PM,23-Jun-2025 02:00 PM,30-Jun-2025 12:00 PM,Land/Building
Govt of Haryana||Prison Department Haryana||Central Prison-1 Hisar,2025_HR_1004,"10,000",15,18-Jun-2025 11:50 AM,23-Jun-2025 02:00 PM,25-Jun-2025 09:00 AM,Scrap/Disposables
Govt of West Bengal||Zilla Parishad West Bengal||Purba Medinipur||Tamluk Panchayat Samity,2025_WB_4765,"43,827","4,38,269",11-Jun-2025 10:00 AM,23-Jun-2025 03:00 PM,30-Jun-2025 12:00 PM,Miscellaneous
Govt of Tripura||Department of Forest - Tripura||Principal Chief Conservator of Forest and HoFF||Asst. Conservator of Forest - PCCF and HoFF||SDFO Teliamura-Department of Forest,2025_GoTR_416,"76,000",,13-Jun-2025 04:05 PM,23-Jun-2025 05:00 PM,25-Jun-2025 09:00 AM,Timber
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Ahmednagar District-DMA||Municipal Council Ahmednagar,2025_MH_29911,"1,00,000","5,13,361",09-Jun-2025 10:00 AM,23-Jun-2025 05:00 PM,30-Jun-2025 10:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Chopda,2025_MH_30188,"50,000","5,00,000",19-Jun-2025 01:05 PM,23-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,Miscellaneous
Govt of Jharkhand||Jharkhand State Forest Development Corp. Ltd.||Director (Marketing) - JSFDC||Dy.Director (HQ) - JSFDC,2025_JH_168,"4,57,870",,19-Jun-2025 03:30 PM,23-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,Miscellaneous
Ministry of Defence||Directorate General Defence Estates||Central Command Lucknow||CEO Meerut,2025_MoD_4013,"1,00,000","1,51,000",07-Jun-2025 10:00 AM,23-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,Miscellaneous
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-Amravati||Amravati-Minor Irri.,2025_MH_29933,"10,000","1,75,000",16-Jun-2025 11:00 AM,23-Jun-2025 05:00 PM,30-Jun-2025 11:00 AM,Scrap/Disposables
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Chopda,2025_MH_30190,"50,000","5,00,000",19-Jun-2025 01:15 PM,23-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,Miscellaneous
Govt of Jharkhand||Jharkhand State Forest Development Corp. Ltd.||Director (Marketing) - JSFDC||Dy.Director (HQ) - JSFDC,2025_JH_168,"4,57,870",,19-Jun-2025 03:30 PM,23-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,Miscellaneous
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Chopda,2025_MH_30038,"50,000","3,00,000",19-Jun-2025 01:00 PM,23-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,Miscellaneous
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Chopda,2025_MH_29947,"50,000","2,00,000",13-Jun-2025 11:00 AM,23-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,Miscellaneous
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Chopda,2025_MH_30188,"50,000","5,00,000",19-Jun-2025 01:05 PM,23-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,Miscellaneous
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Ahmednagar District-DMA||Municipal Council Ahmednagar,2025_MH_29894,"1,00,000","5,16,312",09-Jun-2025 10:00 AM,23-Jun-2025 05:00 PM,30-Jun-2025 10:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Ahmednagar District-DMA||Municipal Council Ahmednagar,2025_MH_29815,"1,00,000","5,16,312",09-Jun-2025 10:00 AM,23-Jun-2025 05:00 PM,30-Jun-2025 10:00 AM,Land/Building
Ministry of Defence||Directorate General Defence Estates||Central Command Lucknow||CEO Meerut,2025_MoD_4013,"1,00,000","1,51,000",07-Jun-2025 10:00 AM,23-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,Miscellaneous
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Ahmednagar District-DMA||Municipal Council Ahmednagar,2025_MH_29896,"1,00,000","5,16,312",09-Jun-2025 10:00 AM,23-Jun-2025 05:00 PM,30-Jun-2025 10:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Ahmednagar District-DMA||Municipal Council Ahmednagar,2025_MH_29895,"1,00,000","5,16,312",09-Jun-2025 10:00 AM,23-Jun-2025 05:00 PM,30-Jun-2025 10:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Ahmednagar District-DMA||Municipal Council Ahmednagar,2025_MH_29894,"1,00,000","5,16,312",09-Jun-2025 10:00 AM,23-Jun-2025 05:00 PM,30-Jun-2025 10:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Ahmednagar District-DMA||Municipal Council Ahmednagar,2025_MH_29815,"1,00,000","5,16,312",09-Jun-2025 10:00 AM,23-Jun-2025 05:00 PM,30-Jun-2025 10:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Chopda,2025_MH_30190,"50,000","5,00,000",19-Jun-2025 01:15 PM,23-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,Miscellaneous
"Govt of Maharashtra||Water Resources Department, Maharashtra||CE Water Resource Department Amravati||SE Upper Wardha Irrigation Circle Amravati||EE Upper Wardha Irrigation Division Amravati",2025_MH_30163,"19,200","1,92,163",17-Jun-2025 11:00 AM,23-Jun-2025 05:00 PM,26-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Chopda,2025_MH_30188,"50,000","5,00,000",19-Jun-2025 01:05 PM,23-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,Miscellaneous
Govt of West Bengal||Zilla Parishad West Bengal||Murshidabad||Murshidabad Jiaganj Panchayat Samity,2025_WB_4780,"1,17,000","11,70,000",16-Jun-2025 05:30 PM,23-Jun-2025 05:30 PM,24-Jun-2025 02:30 PM,Others
Govt of West Bengal||Zilla Parishad West Bengal||Murshidabad||Murshidabad Jiaganj Panchayat Samity,2025_WB_4781,"81,000","8,10,000",16-Jun-2025 05:30 PM,23-Jun-2025 05:30 PM,24-Jun-2025 02:30 PM,Others
Govt of West Bengal||Zilla Parishad West Bengal||Murshidabad||Murshidabad Jiaganj Panchayat Samity,2025_WB_4780,"1,17,000","11,70,000",16-Jun-2025 05:30 PM,23-Jun-2025 05:30 PM,24-Jun-2025 02:30 PM,Others
Govt of Uttar Pradesh||U.P. Co-operative Sugar Factories Federation Ltd.,2025_UP_1636,"57,500","3,315",18-Jun-2025 06:00 PM,24-Jun-2025 01:55 PM,25-Jun-2025 10:00 AM,Food Products
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29764,"25,000","9,77,612",09-Jun-2025 04:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29885,"25,000","9,14,860",10-Jun-2025 12:30 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29765,"25,000","9,77,612",09-Jun-2025 04:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29874,"25,000","9,08,288",10-Jun-2025 12:15 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29792,"25,000","9,14,860",10-Jun-2025 10:15 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29791,"25,000","8,53,561",10-Jun-2025 10:15 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29767,"25,000","9,77,612",09-Jun-2025 04:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29821,"25,000","9,74,803",10-Jun-2025 11:30 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29823,"25,000","9,63,566",10-Jun-2025 11:45 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29824,"25,000","12,06,214",10-Jun-2025 11:45 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29899,"25,000","9,14,860",10-Jun-2025 01:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29858,"25,000","12,63,632",10-Jun-2025 12:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29868,"25,000","12,63,632",10-Jun-2025 12:15 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29866,"25,000","9,77,612",10-Jun-2025 12:15 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29897,"25,000","9,14,860",10-Jun-2025 01:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29795,"25,000","9,14,860",10-Jun-2025 10:25 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29789,"25,000","9,14,860",10-Jun-2025 10:00 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29802,"25,000","9,46,017",10-Jun-2025 11:00 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29799,"25,000","9,14,860",10-Jun-2025 10:45 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29800,"25,000","9,14,860",10-Jun-2025 11:00 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29801,"25,000","9,14,860",10-Jun-2025 11:00 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29816,"25,000","12,09,725",10-Jun-2025 11:30 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29832,"25,000","10,10,906",10-Jun-2025 11:45 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29826,"25,000","12,22,016",10-Jun-2025 11:45 AM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29850,"25,000","14,66,419",10-Jun-2025 12:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29851,"25,000","14,98,199",10-Jun-2025 12:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29847,"25,000","14,66,419",10-Jun-2025 12:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29857,"25,000","12,22,016",10-Jun-2025 12:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29899,"25,000","9,14,860",10-Jun-2025 01:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29858,"25,000","12,63,632",10-Jun-2025 12:00 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29868,"25,000","12,63,632",10-Jun-2025 12:15 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_29866,"25,000","9,77,612",10-Jun-2025 12:15 PM,24-Jun-2025 03:00 PM,30-Jun-2025 11:00 AM,Land/Building
